Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-26,223.418,226.595,223.175,223.321,2001200,0.0,0.0
2024-04-29,223.457,225.245,223.292,224.361,1527300,0.0,0.0
2024-04-30,223.447,224.691,221.203,221.495,2435200,0.0,0.0
2024-05-01,220.892,224.409,219.047,221.038,1713900,0.0,0.0
2024-05-02,223.574,223.671,219.931,223.039,1672800,0.0,0.0
2024-05-03,226.945,231.365,225.371,225.517,1834700,0.0,0.0
2024-05-06,228.14,228.256,224.604,225.099,1714000,0.0,0.0
2024-05-07,225.837,228.14,224.633,224.866,1912500,0.0,0.0
2024-05-08,223.039,226.372,222.476,225.459,1689200,0.0,0.0
2024-05-09,225.468,230.209,225.468,229.403,1652700,0.0,0.0
2024-05-10,229.053,230.578,227.751,228.334,1336700,0.0,0.0
2024-05-13,229.568,230.131,225.089,226.343,1983700,0.0,0.0
2024-05-14,226.226,228.451,223.311,224.982,2763200,0.0,0.0
2024-05-15,228.383,230.559,228.14,229.354,2103600,0.0,0.0
2024-05-16,227.683,228.286,225.118,225.643,1847300,0.0,0.0
2024-05-17,226.041,226.411,223.593,224.526,1968800,0.0,0.0
2024-05-20,223.652,224.497,221.738,222.641,2684400,0.0,0.0
2024-05-21,225.196,225.196,215.102,218.454,5397700,0.0,0.0
2024-05-22,217.774,219.008,213.936,214.83,2769800,0.0,0.0
2024-05-23,215.442,215.53,210.643,211.284,2636600,0.0,0.0
2024-05-24,211.537,212.052,208.632,209.079,2632200,0.0,0.0
2024-05-28,208.661,210.624,207.874,209.234,3072400,0.0,0.0
2024-05-29,207.544,208.506,206.718,208.166,2359800,0.0,0.0
2024-05-30,209.176,210.575,207.35,209.322,2778100,0.0,0.0
2024-05-31,210.332,215.112,209.875,214.986,4598400,0.0,0.0
2024-06-03,213.431,214.723,209.846,210.556,2480500,0.0,0.0
2024-06-04,209.166,212.11,208.982,210.361,2291200,0.0,0.0
2024-06-05,210.614,213.392,209.613,213.217,1727900,0.0,0.0
2024-06-06,212.984,213.927,211.78,212.227,2033900,0.0,0.0
2024-06-07,210.128,212.013,208.632,210.497,1602400,0.0,0.0
2024-06-10,210.284,212.168,209.943,211.887,1851500,0.0,0.0
2024-06-11,211.634,212.304,208.885,212.129,1910100,0.0,0.0
2024-06-12,215.501,220.523,215.501,218.609,3609500,0.0,0.0
2024-06-13,219.532,220.922,217.016,220.397,2116600,0.0,0.0
2024-06-14,218.405,219.319,215.112,216.987,1936600,0.0,0.0
2024-06-17,216.025,220.756,215.297,220.31,1700800,0.0,0.0
2024-06-18,221.028,222.67,220.484,221.281,2072900,0.0,0.0
