Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-28,47.118,47.38,46.895,47.021,4138500,0.0,0.0
2024-02-29,46.944,48.242,46.711,48.068,10687600,0.0,0.0
2024-03-01,48.048,48.155,47.515,47.632,5464700,0.0,0.0
2024-03-04,47.593,48.475,47.477,47.835,5310500,0.0,0.0
2024-03-05,48.087,48.649,47.913,47.942,5373700,0.0,0.0
2024-03-06,48.165,49.075,47.893,48.92,7733400,0.0,0.0
2024-03-07,50.626,53.813,50.122,53.755,17767300,0.0,0.0
2024-03-08,53.755,54.298,53.106,54.23,9642400,0.0,0.0
2024-03-11,54.133,54.337,53.203,53.281,6773400,0.0,0.0
2024-03-12,53.29,54.017,53.261,53.591,5802300,0.0,0.0
2024-03-13,53.629,54.375,53.513,54.337,4753300,0.0,0.0
2024-03-14,54.23,54.453,53.455,53.784,5442900,0.0,0.0
2024-03-15,53.562,54.695,53.542,54.317,7875600,0.0,0.0
2024-03-18,54.017,54.54,53.862,54.443,4022000,0.0,0.0
2024-03-19,54.647,55.092,54.559,54.724,5342100,0.0,0.0
2024-03-20,54.724,55.073,54.559,55.063,3157200,0.0,0.0
2024-03-21,55.16,55.364,54.715,55.247,7042300,0.0,0.0
2024-03-22,55.47,55.48,54.715,54.792,3618800,0.0,0.0
2024-03-25,54.85,55.015,54.133,54.22,4511900,0.0,0.0
2024-03-26,54.327,54.966,54.23,54.637,4238700,0.0,0.0
2024-03-27,54.676,55.16,54.501,55.131,3992500,0.0,0.0
2024-03-28,55.16,55.577,55.141,55.354,6458400,0.0,0.0
2024-04-01,55.422,55.616,55.199,55.218,3055300,0.0,0.0
2024-04-02,55.49,56.032,55.325,56.023,4406200,0.0,0.0
2024-04-03,56.032,56.526,55.509,55.964,3817600,0.0,0.0
2024-04-04,56.061,56.333,55.499,55.654,4730400,0.0,0.0
2024-04-05,55.703,55.732,55.102,55.528,3620500,0.0,0.0
2024-04-08,54.153,55.276,53.552,53.649,7124200,0.0,0.0
2024-04-09,53.746,53.998,53.397,53.697,4401800,0.0,0.0
2024-04-10,53.484,54.947,53.29,54.84,5079600,0.0,0.0
2024-04-11,54.986,54.986,54.046,54.404,3272600,0.0,0.0
2024-04-12,54.172,54.366,53.465,53.484,3862900,0.0,0.0
2024-04-15,53.901,54.24,53.561,53.639,4228100,0.0,0.0
2024-04-16,54.685,54.966,53.532,53.561,6182800,0.0,0.0
2024-04-17,53.775,54.327,53.377,53.542,4955800,0.0,0.0
2024-04-18,53.678,53.968,53.465,53.842,3707000,0.0,0.0
2024-04-19,54.007,54.928,53.794,54.811,4522800,0.0,0.0
2024-04-22,55.034,55.364,54.598,55.16,4260400,0.0,0.0
2024-04-23,55.306,55.451,53.794,53.901,5149100,0.0,0.0
2024-04-24,53.813,54.482,53.629,54.404,3619500,0.0,0.0
2024-04-25,54.404,54.695,53.862,54.172,3219000,0.0,0.0
2024-04-26,53.939,54.249,53.658,53.765,3472000,0.0,0.0
2024-04-29,53.755,53.949,53.213,53.842,3703000,0.0,0.0
2024-04-30,53.629,54.007,53.436,53.658,4811600,0.0,0.0
2024-05-01,53.368,53.649,52.815,53.067,4084200,0.0,0.0
2024-05-02,53.222,53.503,53.038,53.377,3539200,0.0,0.0
2024-05-03,53.048,53.174,52.544,53.077,4938000,0.0,0.0
2024-05-06,53.348,53.542,52.99,53.523,3724800,0.0,0.0
2024-05-07,53.687,53.823,53.31,53.591,4893300,0.0,0.0
2024-05-08,53.658,53.833,53.145,53.658,4672500,0.0,0.0
2024-05-09,53.678,53.697,53.058,53.29,3481400,0.0,0.0
2024-05-10,53.222,54.23,53.174,54.162,3450800,0.0,0.0
2024-05-13,54.201,54.492,53.436,53.484,3239600,0.0,0.0
2024-05-14,53.757,53.952,53.377,53.844,4419400,0.29,0.0
2024-05-15,53.503,53.698,52.773,52.968,4889800,0.0,0.0
2024-05-16,53.299,53.727,52.939,53.026,9671700,0.0,0.0
2024-05-17,53.094,53.114,52.442,52.792,10570800,0.0,0.0
2024-05-20,52.929,53.036,52.325,52.49,4140000,0.0,0.0
2024-05-21,52.617,52.939,52.227,52.266,5962300,0.0,0.0
2024-05-22,52.072,52.617,52.013,52.52,5124700,0.0,0.0
2024-05-23,52.344,52.344,51.322,51.926,7121600,0.0,0.0
2024-05-24,52.072,52.296,51.341,51.614,6276800,0.0,0.0
2024-05-28,51.292,51.429,50.737,50.952,5186800,0.0,0.0
2024-05-29,51.0,51.117,50.464,50.542,5298800,0.0,0.0
2024-05-30,50.737,50.864,50.494,50.63,4324300,0.0,0.0
2024-05-31,50.494,51.068,50.435,51.01,9756700,0.0,0.0
2024-06-03,50.65,50.854,50.309,50.513,5449700,0.0,0.0
2024-06-04,50.435,50.874,50.426,50.689,5680100,0.0,0.0
2024-06-05,50.455,50.601,49.977,50.338,3737200,0.0,0.0
2024-06-06,50.562,50.835,50.416,50.601,3887200,0.0,0.0
2024-06-07,50.542,50.727,50.328,50.63,3145400,0.0,0.0
2024-06-10,50.708,50.708,50.124,50.299,3120700,0.0,0.0
2024-06-11,50.211,50.377,49.831,50.036,3337500,0.0,0.0
2024-06-12,49.792,50.075,48.848,48.867,4614800,0.0,0.0
2024-06-13,49.198,49.481,48.4,49.208,6520900,0.0,0.0
2024-06-14,48.964,49.179,48.711,49.072,4958800,0.0,0.0
2024-06-17,49.081,49.734,49.003,49.724,5695600,0.0,0.0
2024-06-18,50.942,51.419,50.464,50.63,11160000,0.0,0.0
2024-06-20,51.692,51.935,48.429,48.974,16483600,0.0,0.0
2024-06-21,49.247,49.705,48.624,48.906,16745400,0.0,0.0
2024-06-24,48.848,49.13,48.672,48.721,11728000,0.0,0.0
2024-06-25,48.429,48.74,48.176,48.526,4625000,0.0,0.0
2024-06-26,48.078,48.302,47.776,48.098,5280400,0.0,0.0
2024-06-27,48.02,48.107,47.766,48.088,5229400,0.0,0.0
2024-06-28,48.253,48.721,48.127,48.633,6628700,0.0,0.0
2024-07-01,48.663,49.266,48.448,49.247,7877400,0.0,0.0
2024-07-02,49.247,49.831,48.955,49.12,7073300,0.0,0.0
2024-07-03,49.237,49.753,49.062,49.432,3191500,0.0,0.0
